"","logFC","logCPM","F","PValue","FDR","Expression"
"CDH13",-1.09866894919372,7.50767619674963,35.271886867599,8.76255672595408e-06,0.00418737146252528,"Down-regulated"
"VSTM2L",2.39505729703938,1.45100863781855,34.2155305743052,1.06607652186825e-05,0.00493526799842383,"Up-regulated"
"B4GALT5",-0.920569575747973,6.43748318895615,33.9646575503498,1.11754888248817e-05,0.00500910444088506,"Down-regulated"
"HMGN2",0.936284685784573,5.38178994112319,33.7988738951983,1.15306452162154e-05,0.00500910444088506,"Up-regulated"
"ETHE1",0.853664703912241,5.78664264625879,33.6613744840532,1.18346601478991e-05,0.00500910444088506,"Up-regulated"
"CLSTN2",-2.94625648457653,4.55303213536027,33.2915809798422,1.26970461547287e-05,0.00516226311682902,"Down-regulated"
"SQSTM1",0.851512280736748,11.4011594125551,33.0933169209841,1.31877781353357e-05,0.00516226311682902,"Up-regulated"
"SLC39A14",-0.937262506776895,7.75115832003907,33.0557766540524,1.32830305231759e-05,0.00516226311682902,"Down-regulated"
"SLFN11",-0.926892717542247,4.34765311497017,32.9366304502878,1.35904051273344e-05,0.00516226311682902,"Down-regulated"
"AGPAT5",-0.747660030805133,3.69482007991203,32.6875255186104,1.42587087151902e-05,0.00528071277267071,"Down-regulated"
"MME",-1.71466107624557,6.56260736099665,32.4398903509614,1.4959164848912e-05,0.00540500166028738,"Down-regulated"
"PCNX1",-0.818042406467658,5.93920771161677,31.8049624284468,1.69348341661003e-05,0.00587161313969841,"Down-regulated"
"SLC35B4",-0.607188556746185,4.88719723913048,31.772504343709,1.70432945191732e-05,0.00587161313969841,"Down-regulated"
"ERAP1",-1.14761395699325,4.99070267476523,31.2318920305323,1.89671760704621e-05,0.00638590332517784,"Down-regulated"
"AGPAT4",-0.631063109167455,3.97676899742631,30.8261386203772,2.05685368196723e-05,0.00670503462494738,"Down-regulated"
"ZSCAN31",1.12267975374655,3.88303319630582,30.7655322622766,2.0820277625731e-05,0.00670503462494738,"Up-regulated"
"NRP2",-1.49841944110412,7.48629548493438,30.6516882683129,2.13023893197065e-05,0.0067143318166411,"Down-regulated"
"PLA2R1",-1.21539589125117,4.79547952568117,29.7914318010304,2.53699540013733e-05,0.00746793301423806,"Down-regulated"
"SOX17",1.29787285608801,4.63961925895785,29.7644501388026,2.55106898497517e-05,0.00746793301423806,"Up-regulated"
"DSE",-1.00238803661136,6.41795478926841,29.74442897679,2.56156763842911e-05,0.00746793301423806,"Down-regulated"
"TFRC",-1.07468337277583,8.03815974836446,29.7265612221027,2.57097734390537e-05,0.00746793301423806,"Down-regulated"
"STX2",-0.687477552023158,5.14363832919601,29.2255324665755,2.85100386825909e-05,0.00810879108485484,"Down-regulated"
"GNS",-1.09890724001936,8.19200839216555,29.1416744582675,2.90107956998317e-05,0.00810879108485484,"Down-regulated"
"PALMD",1.56496034847915,5.0647314065524,28.9825873874897,2.99876598701229e-05,0.00816724085735153,"Up-regulated"
"CMAHP",-1.84059303258263,3.25445826352022,28.9293609443871,3.03225494231358e-05,0.00816724085735153,"Down-regulated"
"NQO2",0.752136683413267,4.89741937058648,28.651531343893,3.21389242845041e-05,0.00850189329197579,"Up-regulated"
"OSGIN1",1.90152103694542,4.59416258816103,28.3469438418425,3.42693198107385e-05,0.00870734777700307,"Up-regulated"
"STARD4",-0.888049244304689,4.90061462505899,28.1682185376313,3.5591615014115e-05,0.00870734777700307,"Down-regulated"
"NKD2",2.46864664838787,1.273165940224,28.1399173376028,3.58061164555187e-05,0.00870734777700307,"Up-regulated"
"DOK1",0.999070725537013,5.870360337482,28.11228606873,3.60169169127222e-05,0.00870734777700307,"Up-regulated"
"BVES",-1.05510795440069,4.09125391094423,28.0594453683825,3.64238643684861e-05,0.00870734777700307,"Down-regulated"
"C7orf50",1.28781319108671,5.93379689374111,28.0570728396799,3.64422547707702e-05,0.00870734777700307,"Up-regulated"
"RNF145",-0.825322392079293,5.78559832748909,27.8591123093775,3.80134215408952e-05,0.00893858455090192,"Down-regulated"
"CD46",-0.860709486208365,7.08987708746858,27.684803273927,3.94588867919939e-05,0.00913349920213435,"Down-regulated"
"STK32C",1.13833976137713,3.15599863542493,27.4588566260778,4.14235622574339e-05,0.00944074848125578,"Up-regulated"
"TMED7",-0.771186934939745,6.19823294837806,27.3073739730104,4.28010937103538e-05,0.00955267568721774,"Down-regulated"
"CCDC113",0.820661415950917,2.52744197653163,27.2221431283408,4.35983174925081e-05,0.00955267568721774,"Up-regulated"
"SLC12A6",-0.686677869379683,4.71037229163315,27.1956773362841,4.38491931099505e-05,0.00955267568721774,"Down-regulated"
"C19orf48",1.0472797750635,4.67448050076734,26.9161788439306,4.65980967097089e-05,0.00988557895492405,"Up-regulated"
"AL354740",0.929461400955297,2.48770886049721,26.9049998368217,4.67119297181506e-05,0.00988557895492405,"Up-regulated"
"ADAMTS12",-1.13285988516129,8.51650368654631,26.6272312358175,4.96412733299264e-05,0.0102166143461303,"Down-regulated"
"NPC1",-0.766356222291077,6.50121491956708,26.5006750436847,5.10426652821963e-05,0.0102166143461303,"Down-regulated"
"NPTN",-0.76586891737626,7.40970515791343,26.4811112857785,5.12631697860662e-05,0.0102166143461303,"Down-regulated"
"CLDN12",-0.733298525882943,4.58149130952232,26.4744072612208,5.13389729380036e-05,0.0102166143461303,"Down-regulated"
"FAM234B",-1.09674505689114,3.05928607012062,26.4404833984298,5.17244549723083e-05,0.0102166143461303,"Down-regulated"
"PPP1R7",0.735409457889234,6.689552408989,26.3023536788086,5.33273521678088e-05,0.0102443249242247,"Up-regulated"
"ATP2A2",-0.926811184111829,8.05967041329252,26.2889282373934,5.3486043922556e-05,0.0102443249242247,"Down-regulated"
"JAM2",-2.69470960942066,1.80541817726248,26.2359439837094,5.41174351648005e-05,0.0102443249242247,"Down-regulated"
"FSTL1",-0.917090821084712,10.5907339698953,26.1933588384899,5.46308673561331e-05,0.0102443249242247,"Down-regulated"
"ENO2",-0.87295967512742,5.87428414137662,25.9412515665963,5.77827236990995e-05,0.0105598161878009,"Down-regulated"
"COX7A1",1.04200135776116,4.22274364938187,25.9374160066809,5.78322000547323e-05,0.0105598161878009,"Up-regulated"
"HACD2",-1.13075606115578,5.43865590116899,25.8304604989637,5.92308630640298e-05,0.0105598161878009,"Down-regulated"
"MAPK11",0.839513941785062,4.57224166170182,25.821839504789,5.93452153940511e-05,0.0105598161878009,"Up-regulated"
"IL6",-1.54030740378063,7.25069397944573,25.7819541456054,5.98774510446388e-05,0.0105598161878009,"Down-regulated"
"SLC36A1",-0.630871106833702,4.98679492648335,25.3323566467344,6.62555087975827e-05,0.0113716011036804,"Down-regulated"
"REEP6",1.31522610359271,2.6127044940039,25.2722429720993,6.71636916923595e-05,0.0113716011036804,"Up-regulated"
"LAMC1",-1.50349093832755,9.93267287314784,25.2431773589779,6.76077277054917e-05,0.0113716011036804,"Down-regulated"
"RMRP",1.95977711563185,1.45953846003166,25.1972050710197,6.83166760878005e-05,0.0113716011036804,"Up-regulated"
"RRP12",0.590495430668906,5.59165051660522,25.1970777327301,6.83186511561738e-05,0.0113716011036804,"Up-regulated"
"INSIG2",-0.821085626031898,3.79071410189189,25.0215899154732,7.11013893948503e-05,0.0116837351384354,"Down-regulated"
"NAB1",-0.603524632494464,4.6784395954594,24.9653333026318,7.20197548984146e-05,0.0116837351384354,"Down-regulated"
"FLAD1",0.643522552413305,5.08719049126134,24.8969075012806,7.3154464427261e-05,0.0116837351384354,"Up-regulated"
"REX1BD",1.30918212989531,4.30388493432519,24.8853131780239,7.33486815090115e-05,0.0116837351384354,"Up-regulated"
"FBN1",-2.08096790820488,10.8885809909982,24.7929200167883,7.49168561017736e-05,0.0117254666226185,"Down-regulated"
"NR2C2AP",1.15926175322839,2.86812184462242,24.6867851721576,7.67640889517562e-05,0.0117254666226185,"Up-regulated"
"FKBP14",-0.644825326417997,5.81406072174984,24.6703037693578,7.70554237544694e-05,0.0117254666226185,"Down-regulated"
"HES4",1.0069837359719,2.3653569202962,24.6187803569245,7.79740798311002e-05,0.0117254666226185,"Up-regulated"
"NEO1",-1.04908558792796,5.59915438428619,24.6104152793126,7.81243654497559e-05,0.0117254666226185,"Down-regulated"
"SMARCD3",0.741990049702089,5.6977528167546,24.5973496447231,7.83597404913752e-05,0.0117254666226185,"Up-regulated"
"EOGT",-0.834734119729954,5.67917301624508,24.5325393501513,7.9538914797733e-05,0.0117340266019493,"Down-regulated"
"PAQR4",1.30300579997552,2.55191152945271,24.4813024645681,8.04849957353444e-05,0.0117340266019493,"Up-regulated"
"GPNMB",-0.907860818248639,8.68239069316675,24.4647535586045,8.07932167813438e-05,0.0117340266019493,"Down-regulated"
"BCL2L1",0.799055745449428,7.13386965448128,24.2801808250335,8.43205781416197e-05,0.011916230368563,"Up-regulated"
"LAMP2",-0.752672277011156,7.71638445014232,24.2417843056395,8.5075531751162e-05,0.011916230368563,"Down-regulated"
"DGCR6L",1.02916101074885,4.9898381078737,24.1927408474535,8.60506965024303e-05,0.011916230368563,"Up-regulated"
"PTGS1",-1.18389491972247,5.06157479123874,24.1861351586738,8.61829820191389e-05,0.011916230368563,"Down-regulated"
"MMP24",1.28717079848224,2.18528758953474,24.1833974673047,8.62378727961116e-05,0.011916230368563,"Up-regulated"
"TNC",-3.03636351240172,5.89495100190489,24.1518052253463,8.68740974621847e-05,0.011916230368563,"Down-regulated"
"NOSIP",1.18376661786288,5.5344047901413,23.9041410842062,9.20450505040137e-05,0.0119398205955291,"Up-regulated"
"PTPRQ",-2.27854617240331,1.55082636206901,23.8768070381473,9.26362633777419e-05,0.0119398205955291,"Down-regulated"
"ALDH3B1",1.15975716712366,5.79069919577761,23.8560906582676,9.30871337437197e-05,0.0119398205955291,"Up-regulated"
"CLDN1",-2.23896967474825,3.18879776922087,23.8435743022416,9.33607125780171e-05,0.0119398205955291,"Down-regulated"
"TWSG1",-0.784971179310472,6.13094594208464,23.821171406457,9.38526070007354e-05,0.0119398205955291,"Down-regulated"
"EEF1A2",1.8955950638008,1.66016880495137,23.7558294119194,9.53037182078194e-05,0.0119398205955291,"Up-regulated"
"COL12A1",-1.97467486847271,7.7992362069975,23.7381836576856,9.56998285025203e-05,0.0119398205955291,"Down-regulated"
"LMAN1",-0.778178747382252,7.22819985449522,23.732695314651,9.58234005537578e-05,0.0119398205955291,"Down-regulated"
"TMEM30A",-0.67131403014943,7.37139355123822,23.695492419859,9.66656950041787e-05,0.0119398205955291,"Down-regulated"
"PTRH1",1.49434325823175,3.75890317992368,23.6852067480991,9.69000080364977e-05,0.0119398205955291,"Up-regulated"
"TMEM47",-0.703108084027321,5.61659977283163,23.6768525459274,9.70907825722056e-05,0.0119398205955291,"Down-regulated"
"SMIM29",1.23764392154771,5.30875452192688,23.6357421912465,9.80356281821043e-05,0.0119398205955291,"Up-regulated"
"SUSD1",-0.702963325686427,4.83828910257158,23.5784928561621,9.93683490097681e-05,0.0119398205955291,"Down-regulated"
"CHN1",-0.921066623849692,2.30481542870596,23.5748935337803,9.94528041738314e-05,0.0119398205955291,"Down-regulated"
"STC1",-2.64068525976726,4.94439892462093,23.5400489792746,0.000100274511959248,0.0119398205955291,"Down-regulated"
"RND1",1.66604324285215,1.70793542959331,23.5295867069153,0.000100522695000509,0.0119398205955291,"Up-regulated"
"URM1",0.632893017911967,6.38131691905506,23.4471410118175,0.000102502341494236,0.0119398205955291,"Up-regulated"
"DMAC1",0.71269213670461,4.78631725020793,23.3948224361783,0.000103780889852015,0.0119398205955291,"Up-regulated"
"CIART",1.06395689405386,2.46914817176385,23.3877707969302,0.000103954558187775,0.0119398205955291,"Up-regulated"
"CPNE7",1.02698260206265,4.38814525382423,23.3800014404936,0.000104146274036662,0.0119398205955291,"Up-regulated"
"PIR",0.695433488377539,4.13683021301098,23.2917879386635,0.000106350610028124,0.0119398205955291,"Up-regulated"
"SGCB",-0.642262917303881,6.15119168993146,23.2805381499938,0.000106635410532184,0.0119398205955291,"Down-regulated"
"PPDPF",1.37053329442978,7.93075042790161,23.26513172578,0.000107026807591104,0.0119398205955291,"Up-regulated"
"GPR180",-0.968832344727005,4.39864909179489,23.261368125347,0.000107122661922454,0.0119398205955291,"Down-regulated"
"BAIAP2",0.922774088022234,4.03639927223092,23.2585054139964,0.000107195635156296,0.0119398205955291,"Up-regulated"
"ITGB3",-1.22832525994511,4.58657229404921,23.1688421531698,0.000109509246007474,0.0120176904681561,"Down-regulated"
"GREM2",2.04473238265174,2.24842747290009,23.1462425564268,0.000110101051673709,0.0120176904681561,"Up-regulated"
"SMYD3",0.827530659691985,5.52741684858081,23.1375937849389,0.000110328466563334,0.0120176904681561,"Up-regulated"
"ITGB1",-1.16631134782887,10.7283200323801,23.0142155597338,0.00011362973080993,0.0122787076707556,"Down-regulated"
"MRPL24",0.605670020592255,5.0457002104319,22.986637876019,0.000114382452988003,0.0122787076707556,"Up-regulated"
"PTPRG",-0.720490473531351,5.36980809809335,22.9478508102825,0.000115450462454063,0.0123041953294568,"Down-regulated"
"ELOF1",0.850570513564251,5.38113367210428,22.8641106065545,0.000117794005218674,0.0124642885236388,"Up-regulated"
"NID1",-1.42629960250113,6.91009368097371,22.8196812174294,0.000119058686765374,0.0124736564636067,"Down-regulated"
"SQLE",-0.67001903063239,6.23339833812751,22.7883643722563,0.000119959124968708,0.0124736564636067,"Down-regulated"
"PIP5K1A",-0.578030212071591,6.54824897481372,22.7728290753547,0.000120408591487495,0.0124736564636067,"Down-regulated"
"APP",-1.08146095973538,10.0578028064733,22.6260218966728,0.000124749023647453,0.0127278944463678,"Down-regulated"
"PEX16",1.10514530380723,4.0216058588347,22.5803775472316,0.000126133506400351,0.0127278944463678,"Up-regulated"
"BCL6",-0.630362393536323,5.00486826636966,22.5565784617531,0.000126862100798906,0.0127278944463678,"Down-regulated"
"NDUFA6",0.750968800411818,5.32159927628438,22.5490933664582,0.000127092211897296,0.0127278944463678,"Up-regulated"
"MYLK",-0.969535218576728,7.48215296611876,22.5270336817237,0.00012777306788763,0.0127278944463678,"Down-regulated"
"TEX2",-0.590501544095606,6.214438885771,22.5191347989275,0.00012801783937551,0.0127278944463678,"Down-regulated"
"LAMA4",-1.74036075981114,7.60627307332272,22.4821042141599,0.0001291722705232,0.0127570534368712,"Down-regulated"
"ETFB",1.2599750802565,5.0990516736557,22.4421815061747,0.000130429754064707,0.0127947663897957,"Up-regulated"
"NTNG2",1.29090780740361,3.30666367554191,22.3906783984619,0.000132072003093055,0.0127947663897957,"Up-regulated"
"CYP1A1",2.00834648224258,-0.220966284601591,22.3878468795999,0.000132162949790412,0.0127947663897957,"Up-regulated"
"PFKFB4",-0.935188058827842,3.40308667287762,22.3616114508903,0.000133008912112093,0.0127947663897957,"Down-regulated"
"PPFIA4",-1.97977311494609,2.14976642349507,22.1030787642159,0.000141672681397098,0.0134796586665743,"Down-regulated"
"TSTA3",0.819090066391549,6.63152288109017,22.095133909039,0.000141948612932739,0.0134796586665743,"Up-regulated"
"TSR3",0.90911681591983,5.29582630703011,22.0620109004605,0.000143105413901535,0.0134955862648501,"Up-regulated"
"ACVR1",-0.651130983013838,5.71060990081152,22.0383439108493,0.000143938344123553,0.0134955862648501,"Down-regulated"
"RCOR1",-0.587692957429235,4.63817037800974,21.9613447338358,0.000146685489140501,0.0135433425422129,"Down-regulated"
"EML2-AS1",1.29700754028647,1.95139274643402,21.9422561667767,0.00014737544393217,0.0135433425422129,"Up-regulated"
"ASAH1",-0.741179460277523,7.40105614525146,21.9223658178343,0.00014809819335194,0.0135433425422129,"Down-regulated"
"ZNF593",1.32424833540113,3.93748672481301,21.9221900812963,0.000148104596451903,0.0135433425422129,"Up-regulated"
"OSMR",-1.1988334175769,7.08459238780136,21.8767186528799,0.000149771702124333,0.0135639534748836,"Down-regulated"
"ZNHIT1",1.00082206655379,6.81363958380158,21.8661747161781,0.000150161223834273,0.0135639534748836,"Up-regulated"
"ARFGAP2",0.488724248224796,5.94138409697681,21.8176899810365,0.000151966837803176,0.0136438590013106,"Up-regulated"
"MSMO1",-0.88489676375192,6.38947584337116,21.6860164225931,0.000156992597701606,0.0139093353530267,"Down-regulated"
"INSYN1",1.26505107207351,3.17749809918525,21.6804396613754,0.000157209467179496,0.0139093353530267,"Up-regulated"
"SERTAD1",0.987510028393853,4.03979783458931,21.6666855687102,0.000157745752640798,0.0139093353530267,"Up-regulated"
"CNST",-0.712777569746209,5.19134012609768,21.6097403999899,0.000159987695731557,0.0139093353530267,"Down-regulated"
"NCAPH2",0.948754673718301,4.39075309914462,21.5983676050823,0.000160439647008701,0.0139093353530267,"Up-regulated"
"POLR2G",0.454648660899853,5.43993141265779,21.5876551997092,0.000160866644251159,0.0139093353530267,"Up-regulated"
"ACSL3",-0.8022451857326,6.76925958505684,21.5719165524358,0.000161496265743256,0.0139093353530267,"Down-regulated"
"GFER",1.08170483807076,4.22531418327435,21.5344023677054,0.000163008014583203,0.0139583857111883,"Up-regulated"
"TMEM208",0.750090195528627,5.25662722523403,21.3923810106454,0.000168874396200433,0.0143253432650254,"Up-regulated"
"USP5",0.549182016832398,7.26924557663937,21.3840088584216,0.000169227424826478,0.0143253432650254,"Up-regulated"
"GLCE",-0.799649126570878,3.78663901561961,21.3434934119383,0.000170947394268917,0.014339741203135,"Down-regulated"
"GPX3",0.860339846665977,4.97549611214221,21.3344606375214,0.00017133348136593,0.014339741203135,"Up-regulated"
"TVP23B",-0.755226542203087,4.61244221360877,21.1975520248669,0.000177304819057449,0.0147561437613317,"Down-regulated"
"GPATCH3",0.733464789225786,3.42322473437225,21.0848741260554,0.000182391929009775,0.0150932684932135,"Up-regulated"
"SLC15A4",-0.532133489555253,5.12818899756667,21.0631030635713,0.00018339329882398,0.0150932684932135,"Down-regulated"
"FAM43A",1.20069637297861,7.05332334945178,20.9549796345803,0.000188457282195585,0.015378420146779,"Up-regulated"
"AC009133",1.08307388337545,1.06054315653036,20.9310002074859,0.00018960116558293,0.015378420146779,"Up-regulated"
"ATP11B",-0.833673901125231,5.4497252237897,20.9207082239684,0.00019009447090975,0.015378420146779,"Down-regulated"
"IGFBP5",-1.82105774941619,7.86342654135404,20.8896209903203,0.00019159314130454,0.015378420146779,"Down-regulated"
"GSTZ1",0.642551689349927,4.69973829092866,20.8539939870477,0.000193326733951017,0.015378420146779,"Up-regulated"
"ALDOC",-0.801204932063032,4.78534735592407,20.8329881078929,0.000194356983475117,0.015378420146779,"Down-regulated"
"OLFML3",-1.20329263953811,6.01394523831299,20.7987575260402,0.000196048864612415,0.015378420146779,"Down-regulated"
"GPR161",-0.446539202396649,4.5519489185602,20.7820550534899,0.000196880300556625,0.015378420146779,"Down-regulated"
"ERO1A",-0.761183129338638,5.67477393630196,20.7811454695065,0.00019692569061139,0.015378420146779,"Down-regulated"
"MACF1",-0.79172771015211,9.33629376605039,20.7748715527036,0.0001972390865322,0.015378420146779,"Down-regulated"
"CPQ",-0.793610484304416,5.32159195309386,20.7309262911235,0.000199449752537845,0.0154693645764169,"Down-regulated"
"CD47",-0.633165673173,5.46360251677005,20.6378703175555,0.000204221820002215,0.0157156001765295,"Down-regulated"
"GSTP1",0.669846981782683,8.98646478459145,20.6277907206601,0.000204746242343066,0.0157156001765295,"Up-regulated"
"CAVIN3",1.03680973000467,6.31842434523729,20.5623204071309,0.000208188960374277,0.0158974807164152,"Up-regulated"
"UGGT1",-1.01644828492628,7.02281286686275,20.5257495566687,0.000210139814021647,0.0159441678487266,"Down-regulated"
"NMRAL1",0.728723270500744,4.91176503022753,20.5106171509998,0.00021095294305052,0.0159441678487266,"Up-regulated"
"PLEKHF1",1.33482896045518,2.86770056826298,20.4708528977051,0.000213106259539472,0.0160251580143032,"Up-regulated"
"NELFE",0.857976550223337,5.78811744217143,20.4268753762878,0.000215516047221361,0.0161245188057436,"Up-regulated"
"VWA5B2",3.36399516008247,2.7530836986188,22.0513149793403,0.000216764098341516,0.0161331960267193,"Up-regulated"
"TRPA1",-2.71370570306106,0.382827394607952,20.3855112199312,0.000217810125917636,0.0161331960267193,"Down-regulated"
"DDAH2",0.788987636300689,5.98727541618461,20.3442915881223,0.000220123049154011,0.016223397264515,"Up-regulated"
"FAP",-1.10923437216244,7.41947127693627,20.3184872561901,0.000221584786781239,0.0162502823335509,"Down-regulated"
"ANK3",0.887463837756112,4.98680454610923,20.2858372215069,0.000223449699591421,0.0163063243829917,"Up-regulated"
"BMPR1A",-0.663659132471361,4.58071842607624,20.2405012550784,0.000226068022785417,0.0164165278899175,"Down-regulated"
"MPC2",0.658468512432409,5.17283295014732,20.2077455301901,0.000227980875512828,0.0164746765358392,"Up-regulated"
"ASMTL",0.838018007148259,5.26222769155524,20.1267647160216,0.000232787143187785,0.0167403336853585,"Up-regulated"
"NEDD9",-1.07164644120166,4.82380938791315,20.0835255508989,0.000235399172273202,0.0168463929374648,"Down-regulated"
"COQ4",0.967000202492851,5.06618988737356,19.9234785876317,0.000245352928514793,0.0172329717480257,"Up-regulated"
"NQO1",0.602395493651923,8.41266979982939,19.8951064924849,0.000247165524252298,0.0172329717480257,"Up-regulated"
"ASCC2",0.608473625170861,6.48146116672043,19.8866639228267,0.000247707743029277,0.0172329717480257,"Up-regulated"
"LMNA",0.912756496842999,9.47855033855415,19.8630256512365,0.000249232898956161,0.0172329717480257,"Up-regulated"
"ABHD11",1.16352809476715,3.08004411200542,19.8527581944626,0.000249898590601153,0.0172329717480257,"Up-regulated"
"STT3A",-0.715525100513886,7.61558007356739,19.8331006871458,0.00025117857408378,0.0172329717480257,"Down-regulated"
"TMTC3",-0.928334024075026,4.49115553098239,19.8310622492169,0.000251311719305196,0.0172329717480257,"Down-regulated"
"SIRT6",1.08230270508988,4.39129726930841,19.8250643154556,0.000251703940448018,0.0172329717480257,"Up-regulated"
"KCTD12",1.18384249936571,6.67785621491733,19.7848262864964,0.000254352765183267,0.0172329717480257,"Up-regulated"
"SLC16A1",-0.693490151485498,6.13335051554013,19.7718218000555,0.000255215408684151,0.0172329717480257,"Down-regulated"
"CCDC12",0.796431575101855,3.96584236753416,19.767229380947,0.000255520815379745,0.0172329717480257,"Up-regulated"
"SDC2",-0.582988754460003,4.9927222376379,19.7365122331319,0.000257573989311445,0.0172329717480257,"Down-regulated"
"ENTPD1",-2.27396719748128,3.05719978431657,19.7247126604545,0.000258367527574621,0.0172329717480257,"Down-regulated"
"ETV1",0.892608632784856,2.67346713325383,19.7162168127229,0.000258940557867447,0.0172329717480257,"Up-regulated"
"CLTB",0.755048954294591,6.33215595034577,19.7113518401862,0.000259269323961203,0.0172329717480257,"Up-regulated"
"DDX49",0.822308737394414,5.95095310194733,19.7092194116412,0.00025941357498378,0.0172329717480257,"Up-regulated"
"LINC01605",1.7439502007272,3.27478458793335,19.6257711382293,0.000265128773491084,0.0175340073682898,"Up-regulated"
"C9orf16",1.0189801248909,4.79088780094142,19.5877575300452,0.000267778245722102,0.0176305196983432,"Up-regulated"
"MAPK8IP1",1.06581349694576,3.21831517023979,19.5673680223693,0.000269211395661499,0.0176464496253516,"Up-regulated"
"RABEPK",0.615437335958982,4.95866229290819,19.5363332950517,0.000271409075378341,0.0177121323464967,"Up-regulated"
"FGFR1OP",-0.77711570028935,2.35689582493392,19.4859183902871,0.000275021507871743,0.0178691606035614,"Down-regulated"
"H3-3B",0.538294828932175,7.74835059775656,19.4675159333022,0.000276353325632135,0.017877284567312,"Up-regulated"
"CAMK2N2",1.18584770680704,1.98983480081835,19.4066896003652,0.000280806386369947,0.0180863730768887,"Up-regulated"
"MICAL1",0.633272336931126,6.80917623657241,19.3769456948894,0.000283012734517852,0.0181495699097292,"Up-regulated"
"ICAM3",1.03635811960396,3.54598418368237,19.3542672685886,0.000284707848037985,0.0181795778484255,"Up-regulated"
"SFXN1",-0.514482666640105,5.61096301069318,19.3125053556115,0.00028785879445026,0.0181952613888978,"Down-regulated"
"CPEB2",-0.713231260390279,4.83556870086833,19.2950595666214,0.000289186476375404,0.0181952613888978,"Down-regulated"
"ATP11C",-0.775977943013404,4.50088525391566,19.2590663156367,0.000291947112399732,0.0181952613888978,"Down-regulated"
"NUDT14",1.15613849378052,4.2645805000172,19.257498501374,0.000292068021735442,0.0181952613888978,"Up-regulated"
"YIF1B",0.96694372790371,6.61687139678954,19.2361554603139,0.000293719505110097,0.0181952613888978,"Up-regulated"
"SHC3",0.629959652465531,6.72670286062765,19.2354220122816,0.000293776440980795,0.0181952613888978,"Up-regulated"
"UGGT2",-0.959144860675855,4.85746953420919,19.2173144815918,0.000295185960580719,0.0181952613888978,"Down-regulated"
"ZFPL1",0.746209987687453,5.08450180281095,19.2090552722359,0.000295831350806793,0.0181952613888978,"Up-regulated"
"MED19",0.653105685282467,4.22634804573314,19.2068020162071,0.000296007695067124,0.0181952613888978,"Up-regulated"
"PHF10",-0.688444086503922,4.24391627207296,19.1889264709125,0.000297410793067184,0.0182059648285011,"Down-regulated"
"ZNF117",0.943999641086385,5.92326031856734,19.1541661977449,0.000300160303706809,0.0182986614778299,"Up-regulated"
"GAMT",1.04139289591583,5.30132005194164,19.1247761608699,0.00030250695311611,0.0183109720270793,"Up-regulated"
"REEP3",-0.620389371786067,5.22485300257129,19.1069428273253,0.000303940734201731,0.0183109720270793,"Down-regulated"
"TOP1MT",0.717770197285689,4.15564399054387,19.1043863349782,0.000304146888115839,0.0183109720270793,"Up-regulated"
"LRWD1",0.763979109638424,4.15702867181642,19.0799475217977,0.00030612543504701,0.0183109720270793,"Up-regulated"
"CTNNBIP1",0.655140989928971,4.44848627325143,19.0748178612246,0.000306542531572544,0.0183109720270793,"Up-regulated"
"ATP6AP2",-0.73348237177319,7.00016190769291,19.0558090671596,0.000308093634420769,0.0183297152622862,"Down-regulated"
"INO80E",0.753323517647428,5.25630968450787,19.0233836991509,0.000310759572146393,0.0184143692071067,"Up-regulated"
"IGF2R",-1.35046569837025,9.38369812215413,18.9305895476125,0.000318530784854511,0.0187253937150722,"Down-regulated"
"NIPA1",-0.614080929868231,5.69940026987824,18.9305226217797,0.00031853646659904,0.0187253937150722,"Down-regulated"
"SKP2",-1.06389679205209,4.07900269889386,18.8683559965118,0.000323862862094299,0.0189632586524306,"Down-regulated"
"BTD",-0.589118873970245,4.43679240098159,18.8498141515607,0.000325470512977954,0.0189823629104543,"Down-regulated"
"CGNL1",-0.946084529219696,4.44988600073011,18.7953166254162,0.000330246936555677,0.0191205688334696,"Down-regulated"
"ZDHHC24",0.888821905333924,4.47937887625577,18.7933402762841,0.0003304216026305,0.0191205688334696,"Up-regulated"
"CNPPD1",0.702385959694223,5.78962693098517,18.7605387299048,0.000333335499984607,0.019188324703037,"Up-regulated"
"SENP5",-0.582207395939441,4.643694945563,18.7446558243437,0.000334756638674786,0.019188324703037,"Down-regulated"
"JPT1",0.509641409091072,5.88617596976704,18.7289595198372,0.000336167661562233,0.019188324703037,"Up-regulated"
"ERMP1",-1.03539992690413,4.01430144563962,18.7067056843053,0.000338179452611055,0.019188324703037,"Down-regulated"
"SIRT2",0.717279160630476,6.34400524743161,18.6801212496717,0.000340600197224616,0.019188324703037,"Up-regulated"
"CPD",-1.10864449555179,6.84851963998497,18.6664548981547,0.000341852084913062,0.019188324703037,"Down-regulated"
"TXNDC16",-0.872410507339294,2.96921990647712,18.6607788577675,0.000342373524697728,0.019188324703037,"Down-regulated"
"TRAF5",-0.921748466392405,4.94953188954589,18.6605307335954,0.000342396339118728,0.019188324703037,"Down-regulated"
"UNC13A",2.63475563936814,0.8429760981874,18.6359984710414,0.000344660337958613,0.019188324703037,"Up-regulated"
"ANO6",-0.637425557162139,6.47407255172734,18.627925627478,0.000345408966789992,0.019188324703037,"Down-regulated"
"PRADC1",0.607664907572883,4.01376310209649,18.6232798567101,0.000345840603193659,0.019188324703037,"Up-regulated"
